area_code,area,com_code,item,subcom_code,subitem,source_code,source,unit,cf,cf_type,description,literature
142,Montserrat,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
148,Nauru,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
163,Northern Mariana Islands,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
164,Pacific Islands Trust Territory,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
172,Pitcairn Islands,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
180,Palau,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
187,"Saint Helena, Ascension and Tristan da Cunha",c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
188,Saint Kitts and Nevis,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
192,San Marino,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
205,Western Sahara,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
218,Tokelau,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
227,Tuvalu,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
228,USSR,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
242,Wake Island,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
243,Wallis and Futuna Islands,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
248,Yugoslav SFR,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
258,Anguilla,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
279,Curaçao,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
281,Saint-Martin (French Part),c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
299,Palestine,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
252,Unspecified Area,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
254,Others (adjustment),c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
999,RoW,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
,ASI,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,730,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
,EUR,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,655,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
,AFR,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
,LAM,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,754,cf_shipping_weight,average sawnwood shipping weight,"FAO, ITTO and United Nations (2020)"
,OCE,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
,NAM,c05,"Sawnwood, non-coniferous all","","",c02,"Industrial roundwood, non-coniferous",kg/m3,,cf_shipping_weight,average sawnwood shipping weight,
1,Armenia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
2,Afghanistan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
3,Albania,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
4,Algeria,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
6,Andorra,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
7,Angola,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
9,Argentina,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
10,Australia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
11,Austria,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
12,Bahamas,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
13,Bahrain,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
14,Barbados,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
15,Belgium-Luxembourg,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
16,Bangladesh,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
18,Bhutan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
19,Bolivia (Plurinational State of),c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
20,Botswana,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
21,Brazil,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
22,Aruba,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
23,Belize,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
25,Solomon Islands,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
26,Brunei Darussalam,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
27,Bulgaria,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
28,Myanmar,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
29,Burundi,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
32,Cameroon,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
33,Canada,c09,Particle board,"","",,,m3sw/m3p,1.48,cf_use,"","FAO, ITTO and United Nations (2020)"
35,Cabo Verde,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
37,Central African Republic,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
38,Sri Lanka,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
39,Chad,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
40,Chile,c09,Particle board,"","",,,m3sw/m3p,1.58,cf_use,"","FAO, ITTO and United Nations (2020)"
41,"China, mainland",c09,Particle board,"","",,,m3sw/m3p,1.6,cf_use,"","FAO, ITTO and United Nations (2020)"
42,Christmas Island,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
44,Colombia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
45,Comoros,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
46,Congo,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
47,Cook Islands,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
48,Costa Rica,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
49,Cuba,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
50,Cyprus,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
51,Czechoslovakia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
52,Azerbaijan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
53,Benin,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
54,Denmark,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
55,Dominica,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
56,Dominican Republic,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
57,Belarus,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
58,Ecuador,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
59,Egypt,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
60,El Salvador,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
61,Equatorial Guinea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
63,Estonia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
64,Faroe Islands,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
65,Falkland Islands (Malvinas),c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
66,Fiji,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
67,Finland,c09,Particle board,"","",,,m3sw/m3p,1.59,cf_use,"","FAO, ITTO and United Nations (2020)"
68,France,c09,Particle board,"","",,,m3sw/m3p,1.7,cf_use,"","FAO, ITTO and United Nations (2020)"
69,French Guyana,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
70,French Polynesia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
72,Djibouti,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
73,Georgia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
74,Gabon,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
75,Gambia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
79,Germany,c09,Particle board,"","",,,m3sw/m3p,1.3,cf_use,"","FAO, ITTO and United Nations (2020)"
80,Bosnia and Herzegovina,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
81,Ghana,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
82,Gibraltar,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
83,Kiribati,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
84,Greece,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
87,Guadeloupe,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
89,Guatemala,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
90,Guinea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
91,Guyana,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
93,Haiti,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
95,Honduras,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
96,"China, Hong Kong SAR",c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
97,Hungary,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
98,Croatia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
99,Iceland,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
100,India,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
101,Indonesia,c09,Particle board,"","",,,m3sw/m3p,1.6,cf_use,"","FAO, ITTO and United Nations (2020)"
102,Iran (Islamic Republic of),c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
103,Iraq,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
104,Ireland,c09,Particle board,"","",,,m3sw/m3p,1.93,cf_use,"","FAO, ITTO and United Nations (2020)"
105,Israel,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
106,Italy,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
107,Cote d'Ivoire,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
108,Kazakhstan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
109,Jamaica,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
110,Japan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
112,Jordan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
113,Kyrgyzstan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
114,Kenya,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
115,Cambodia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
116,Democratic People's Republic of Korea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
117,Republic of Korea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
118,Kuwait,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
119,Latvia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
120,Lao People's Democratic Republic,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
121,Lebanon,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
122,Lesotho,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
123,Liberia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
124,Libya,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
125,Liechtenstein,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
126,Lithuania,c09,Particle board,"","",,,m3sw/m3p,1.51,cf_use,"","FAO, ITTO and United Nations (2020)"
128,"China, Macao SAR",c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
129,Madagascar,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
130,Malawi,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
131,Malaysia,c09,Particle board,"","",,,m3sw/m3p,1.4,cf_use,"","FAO, ITTO and United Nations (2020)"
132,Maldives,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
133,Mali,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
134,Malta,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
135,Martinique,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
136,Mauritania,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
137,Mauritius,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
138,Mexico,c09,Particle board,"","",,,m3sw/m3p,1.5,cf_use,"","FAO, ITTO and United Nations (2020)"
141,Mongolia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
143,Morocco,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
144,Mozambique,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
145,Micronesia (Federated States of),c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
146,Republic of Moldova,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
147,Namibia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
149,Nepal,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
150,Netherlands,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
151,Netherlands Antilles,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
153,New Caledonia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
154,North Macedonia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
155,Vanuatu,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
156,New Zealand,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
157,Nicaragua,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
158,Niger,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
159,Nigeria,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
160,Niue,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
161,Norfolk Island,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
162,Norway,c09,Particle board,"","",,,m3sw/m3p,1.5,cf_use,"","FAO, ITTO and United Nations (2020)"
165,Pakistan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
166,Panama,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
167,Czechia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
168,Papua New Guinea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
169,Paraguay,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
170,Peru,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
171,Philippines,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
173,Poland,c09,Particle board,"","",,,m3sw/m3p,1.6,cf_use,"","FAO, ITTO and United Nations (2020)"
174,Portugal,c09,Particle board,"","",,,m3sw/m3p,1.4,cf_use,"","FAO, ITTO and United Nations (2020)"
175,Guinea-Bissau,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
176,Timor-Leste,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
178,Eritrea,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
179,Qatar,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
181,Zimbabwe,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
182,Reunion,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
183,Romania,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
184,Rwanda,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
185,Russian Federation,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
186,Serbia and Montenegro,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
189,Saint Lucia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
190,Saint Pierre and Miquelon,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
191,Saint Vincent and the Grenadines,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
193,Sao Tome and Principe,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
194,Saudi Arabia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
195,Senegal,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
196,Seychelles,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
197,Sierra Leone,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
198,Slovenia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
199,Slovakia,c09,Particle board,"","",,,m3sw/m3p,1.2,cf_use,"","FAO, ITTO and United Nations (2020)"
200,Singapore,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
201,Somalia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
202,South Africa,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
203,Spain,c09,Particle board,"","",,,m3sw/m3p,1.4,cf_use,"","FAO, ITTO and United Nations (2020)"
207,Suriname,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
208,Tajikistan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
209,Eswatini,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
210,Sweden,c09,Particle board,"","",,,m3sw/m3p,1.5,cf_use,"","FAO, ITTO and United Nations (2020)"
211,Switzerland,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
212,Syrian Arab Republic,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
213,Turkmenistan,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
214,"China, Taiwan Province of",c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
215,United Republic of Tanzania,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
216,Thailand,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
217,Togo,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
219,Tonga,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
220,Trinidad and Tobago,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
221,Oman,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
222,Tunisia,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
223,Turkey,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
224,Turks and Caicos Islands,c09,Particle board,"","",,,m3sw/m3p,,cf_use,"",
