code;name;proc_code;process;com_code;item_name;conversion_factor
159;Nigeria;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
160;Niue;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
161;Norfolk Island;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
162;Norway;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;34
165;Pakistan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
166;Panama;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
167;Czechia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;25
168;Papua New Guinea;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
169;Paraguay;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
170;Peru;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
171;Philippines;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
173;Poland;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;22
174;Portugal;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
175;Guinea-Bissau;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
176;Timor-Leste;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
178;Eritrea;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
179;Qatar;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
181;Zimbabwe;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
182;Reunion;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
183;Romania;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
184;Rwanda;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
185;Russian Federation;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
186;Serbia and Montenegro;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
189;Saint Lucia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
190;Saint Pierre and Miquelon;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
191;Saint Vincent and the Grenadines;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
193;Sao Tome and Principe;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
194;Saudi Arabia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
195;Senegal;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
196;Seychelles;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
197;Sierra Leone;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
198;Slovenia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;27
199;Slovakia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;19
200;Singapore;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
201;Somalia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
202;South Africa;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;20
203;Spain;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;22
207;Suriname;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
208;Tajikistan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
209;Eswatini;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
210;Sweden;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;32
211;Switzerland;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
212;Syrian Arab Republic;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
213;Turkmenistan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
214;China, Taiwan Province of;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
215;United Republic of Tanzania;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
216;Thailand;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
217;Togo;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
219;Tonga;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
220;Trinidad and Tobago;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
221;Oman;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
222;Tunisia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
223;Turkey;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
224;Turks and Caicos Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
225;United Arab Emirates;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
226;Uganda;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
229;United Kingdom;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;30
230;Ukraine;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;21
231;United States of America;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;27
233;Burkina Faso;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
234;Uruguay;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
235;Uzbekistan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
236;Venezuela (Bolivarian Republic of);p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
237;Viet Nam;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
238;Ethiopia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
239;British Virgin Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
244;Samoa;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
249;Yemen;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
250;Democratic Republic of the Congo;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
251;Zambia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
255;Belgium;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
256;Luxembourg;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
270;Mayotte;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
272;Serbia;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
273;Montenegro;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
276;Sudan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
277;South Sudan;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
5;American Samoa;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
8;Antigua and Barbuda;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
17;Bermuda;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
24;British Indian Ocean Territory;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
36;Cayman Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
43;Cocos (Keeling) Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
71;French Southern and Antarctic Territories;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
85;Greenland;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
86;Grenada;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
88;Guam;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
94;Holy See;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
127;Marshall Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
142;Montserrat;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
148;Nauru;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
163;Northern Mariana Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
164;Pacific Islands Trust Territory;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
172;Pitcairn Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
180;Palau;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
187;Saint Helena, Ascension and Tristan da Cunha;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
188;Saint Kitts and Nevis;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
192;San Marino;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
205;Western Sahara;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
218;Tokelau;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
227;Tuvalu;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
228;USSR;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
242;Wake Island;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
243;Wallis and Futuna Islands;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
248;Yugoslav SFR;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
258;Anguilla;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
279;Curaçao;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
281;Saint-Martin (French Part);p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
299;Palestine;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
252;Unspecified Area;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
254;Others (adjustment);p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
;ASI;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;26
;EUR;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;28
;AFR;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;20
;LAM;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;30
;OCE;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;
;NAM;p04;Sawnmill industry, coniferous;c17;Wood chips and particles;32
1;Armenia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
2;Afghanistan;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
3;Albania;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
4;Algeria;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
6;Andorra;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
7;Angola;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
9;Argentina;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
10;Australia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
11;Austria;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
12;Bahamas;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
13;Bahrain;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
14;Barbados;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
15;Belgium-Luxembourg;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
16;Bangladesh;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
18;Bhutan;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
19;Bolivia (Plurinational State of);p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
20;Botswana;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
21;Brazil;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
22;Aruba;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
23;Belize;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
25;Solomon Islands;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
26;Brunei Darussalam;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
27;Bulgaria;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
28;Myanmar;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
29;Burundi;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
32;Cameroon;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
33;Canada;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;33
35;Cabo Verde;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
37;Central African Republic;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
38;Sri Lanka;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
39;Chad;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
40;Chile;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
41;China, mainland;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;25
42;Christmas Island;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
44;Colombia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
45;Comoros;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
46;Congo;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
47;Cook Islands;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
48;Costa Rica;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
49;Cuba;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
50;Cyprus;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
51;Czechoslovakia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
52;Azerbaijan;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
53;Benin;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
54;Denmark;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;35
55;Dominica;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
56;Dominican Republic;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
57;Belarus;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
58;Ecuador;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
59;Egypt;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
60;El Salvador;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
61;Equatorial Guinea;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
63;Estonia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
64;Faroe Islands;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
65;Falkland Islands (Malvinas);p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
66;Fiji;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
67;Finland;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
68;France;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;36
69;French Guyana;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
70;French Polynesia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
72;Djibouti;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
73;Georgia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
74;Gabon;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
75;Gambia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
79;Germany;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;14
80;Bosnia and Herzegovina;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
81;Ghana;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
82;Gibraltar;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
83;Kiribati;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
84;Greece;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
87;Guadeloupe;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
89;Guatemala;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
90;Guinea;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
91;Guyana;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
93;Haiti;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
95;Honduras;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
96;China, Hong Kong SAR;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
97;Hungary;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
98;Croatia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
99;Iceland;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
100;India;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
101;Indonesia;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;24
102;Iran (Islamic Republic of);p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
103;Iraq;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
104;Ireland;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;35
105;Israel;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
106;Italy;p05;Sawnmill industry, non-coniferous all;c17;Wood chips and particles;
