area_code,area,com_code,item,source_code,source,unit,cf,cf_type,description,literature
113,Kyrgyzstan,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
114,Kenya,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
115,Cambodia,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
116,Democratic People's Republic of Korea,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
117,Republic of Korea,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
118,Kuwait,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
119,Latvia,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
120,Lao People's Democratic Republic,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
121,Lebanon,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
122,Lesotho,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
123,Liberia,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
124,Libya,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
125,Liechtenstein,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
126,Lithuania,c04,"Sawnwood, coniferous","","",tC/m3,0.216818181818182,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
127,Marshall Islands,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
128,"China, Macao SAR",c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
129,Madagascar,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
130,Malawi,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
131,Malaysia,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
132,Maldives,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
133,Mali,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
134,Malta,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
135,Martinique,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
136,Mauritania,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
137,Mauritius,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
138,Mexico,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
141,Mongolia,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
142,Montserrat,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
143,Morocco,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
144,Mozambique,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
145,Micronesia (Federated States of),c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
146,Republic of Moldova,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
147,Namibia,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
148,Nauru,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
149,Nepal,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
150,Netherlands,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
151,Netherlands Antilles,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
153,New Caledonia,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
154,North Macedonia,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
155,Vanuatu,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
156,New Zealand,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
157,Nicaragua,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
158,Niger,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
159,Nigeria,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
160,Niue,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
161,Norfolk Island,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
162,Norway,c04,"Sawnwood, coniferous","","",tC/m3,0.2,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
163,Northern Mariana Islands,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
164,Pacific Islands Trust Territory,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
165,Pakistan,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
166,Panama,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
167,Czechia,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
168,Papua New Guinea,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
169,Paraguay,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
170,Peru,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
171,Philippines,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
172,Pitcairn Islands,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
173,Poland,c04,"Sawnwood, coniferous","","",tC/m3,0.25,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
174,Portugal,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
175,Guinea-Bissau,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
176,Timor-Leste,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
178,Eritrea,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
179,Qatar,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
180,Palau,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
181,Zimbabwe,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
182,Reunion,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
183,Romania,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
184,Rwanda,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
185,Russian Federation,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
186,Serbia and Montenegro,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
187,"Saint Helena, Ascension and Tristan da Cunha",c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
188,Saint Kitts and Nevis,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
189,Saint Lucia,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
190,Saint Pierre and Miquelon,c04,"Sawnwood, coniferous","","",tC/m3,0.264090909090909,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
191,Saint Vincent and the Grenadines,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
192,San Marino,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
193,Sao Tome and Principe,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
194,Saudi Arabia,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
195,Senegal,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
196,Seychelles,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
197,Sierra Leone,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
198,Slovenia,c04,"Sawnwood, coniferous","","",tC/m3,0.272727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
199,Slovakia,c04,"Sawnwood, coniferous","","",tC/m3,0.272727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
200,Singapore,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
201,Somalia,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
202,South Africa,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
203,Spain,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
205,Western Sahara,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
207,Suriname,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
208,Tajikistan,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
209,Eswatini,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
210,Sweden,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
211,Switzerland,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
212,Syrian Arab Republic,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
213,Turkmenistan,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
214,"China, Taiwan Province of",c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
215,United Republic of Tanzania,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
216,Thailand,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
217,Togo,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
218,Tokelau,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
219,Tonga,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
220,Trinidad and Tobago,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
221,Oman,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
222,Tunisia,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
223,Turkey,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
224,Turks and Caicos Islands,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
225,United Arab Emirates,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
226,Uganda,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
227,Tuvalu,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
228,USSR,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
229,United Kingdom,c04,"Sawnwood, coniferous","","",tC/m3,0.249545454545454,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
230,Ukraine,c04,"Sawnwood, coniferous","","",tC/m3,0.235779220779221,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
231,United States of America,c04,"Sawnwood, coniferous","","",tC/m3,0.264090909090909,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
233,Burkina Faso,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
234,Uruguay,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
235,Uzbekistan,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
236,Venezuela (Bolivarian Republic of),c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
237,Viet Nam,c04,"Sawnwood, coniferous","","",tC/m3,0.252727272727273,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
238,Ethiopia,c04,"Sawnwood, coniferous","","",tC/m3,0.195454545454546,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
239,British Virgin Islands,c04,"Sawnwood, coniferous","","",tC/m3,0.210909090909091,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
242,Wake Island,c04,"Sawnwood, coniferous","","",tC/m3,0.231792207792208,cf_wdensity,carbon conversion factor per air dry volumen,Own calculation
